"lib_id","SampleDate","Latitude","Longitude","Dynamic_world_LULC","copernicus_land_cover","LST_Day_1km_mean","NDVI_mean","EVI_mean","CH4_column_volume_mixing_ratio_dry_air_mean","total_precipitation_mean","population_countKm2_2020","Elevation_m","Soil_pH","Gridded_Mammal_Richness_2015","conv_rangeland2017AD.asc","cropland2017AD.asc","grazing2017AD.asc","ir_norice2017AD.asc","ir_rice2017AD.asc","pasture2017AD.asc","rangeland2017AD.asc","rf_norice2017AD.asc","rf_rice2017AD.asc","tot_irri2017AD.asc","tot_rainfed2017AD.asc","tot_rice2017AD.asc","popc_2017AD.asc","popd_2017AD.asc","rurc_2017AD.asc","uopp_2017AD.asc","urbc_2017AD.asc"
"21SCSDH2701",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2702",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2703",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2704",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2705",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2706",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2709",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2711",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSR2713",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSR2723",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2707",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"21SCSDH2708",202105,31.6055556,104.823333,"Crops",NA,303.3233333333333,5225.5,3469,NA,0.0017024863630581422,172.69149780273438,558,6.4,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0041",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0042",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0043",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0044",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0045",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0046",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0047",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0048",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0049",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCAW0050",202006,31.6052778,104.824167,"Trees",NA,307.90000000000003,5569.5,3330,NA,0.0052680506307751784,172.69149780273438,547,6.5,73,0,25.961450576782227,13.618575096130371,25.961450576782227,0,13.618575096130371,0,0,0,25.961450576782227,0,0,21632.658203125,295.8822021484375,21632.658203125,0,0
"20SCKW0011",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0012",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0013",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0015",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0016",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0017",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
"20SCKW0018",202006,31.4608333,104.752222,"Built",NA,308.31,3667,1942.5,NA,0.005637718637672151,11956.3466796875,466,7.1000000000000005,74,0,22.62177848815918,4.910667896270752,0,22.62177848815918,4.910667896270752,0,0,0,22.62177848815918,0,22.62177848815918,200030.46875,2731.048583984375,0,18.721464157104492,200030.46875
